rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,25,0,Carbono/agua,0.766063,2,73
1,25,1,Carbono/amonia,0.812671,4,47
1,25,2,Carbono/acido sulfurico,0.719788,2,94
1,25,3,Carbono/metano,0.654047,2,30
1,25,4,Silicio/agua,0.761899,4,76
1,25,5,Silicio/acido sulfurico,0.701866,6,106
1,30,0,Carbono/agua,0.766063,2,92
1,30,1,Carbono/amonia,0.814193,5,61
1,30,2,Carbono/acido sulfurico,0.732098,2,117
1,30,3,Carbono/metano,0.654047,3,36
1,30,4,Silicio/agua,0.837929,5,96
1,30,5,Silicio/acido sulfurico,0.724075,6,133
1,35,0,Carbono/agua,0.789762,3,113
1,35,1,Carbono/amonia,0.814193,6,76
1,35,2,Carbono/acido sulfurico,0.750437,2,142
1,35,3,Carbono/metano,0.654047,3,45
1,35,4,Silicio/agua,0.837929,5,118
1,35,5,Silicio/acido sulfurico,0.785898,7,161
1,40,0,Carbono/agua,0.792863,3,136
1,40,1,Carbono/amonia,0.814193,6,92
1,40,2,Carbono/acido sulfurico,0.750437,3,171
1,40,3,Carbono/metano,0.68727,3,55
1,40,4,Silicio/agua,0.837929,5,142
1,40,5,Silicio/acido sulfurico,0.825075,7,193
1,45,0,Carbono/agua,0.792863,3,161
1,45,1,Carbono/amonia,0.853573,6,109
1,45,2,Carbono/acido sulfurico,0.76743,4,202
1,45,3,Carbono/metano,0.74631,3,66
1,45,4,Silicio/agua,0.837929,5,168
1,45,5,Silicio/acido sulfurico,0.837942,8,228
1,50,0,Carbono/agua,0.792863,4,190
1,50,1,Carbono/amonia,0.853573,7,129
1,50,2,Carbono/acido sulfurico,0.782837,4,237
1,50,3,Carbono/metano,0.756475,4,79
1,50,4,Silicio/agua,0.837929,5,198
1,50,5,Silicio/acido sulfurico,0.841127,8,266
1,55,0,Carbono/agua,0.831536,5,220
1,55,1,Carbono/amonia,0.853573,8,149
1,55,2,Carbono/acido sulfurico,0.78894,6,275
1,55,3,Carbono/metano,0.78279,5,94
1,55,4,Silicio/agua,0.785222,4,223
1,55,5,Silicio/acido sulfurico,0.859995,8,308
1,60,0,Carbono/agua,0.851119,5,254
1,60,1,Carbono/amonia,0.946229,9,172
1,60,2,Carbono/acido sulfurico,0.802062,6,318
1,60,3,Carbono/metano,0.894326,5,110
1,60,4,Silicio/agua,0.856788,7,241
1,60,5,Silicio/acido sulfurico,0.859995,8,355
1,65,0,Carbono/agua,0.853983,6,291
1,65,1,Carbono/amonia,0.962857,9,199
1,65,2,Carbono/acido sulfurico,0.802062,6,366
1,65,3,Carbono/metano,0.894326,6,127
1,65,4,Silicio/agua,0.856788,8,261
1,65,5,Silicio/acido sulfurico,0.859995,8,407
1,70,0,Carbono/agua,0.853983,6,332
1,70,1,Carbono/amonia,0.962857,9,226
1,70,2,Carbono/acido sulfurico,0.822272,6,418
1,70,3,Carbono/metano,0.905692,6,145
1,70,4,Silicio/agua,0.856788,8,281
1,70,5,Silicio/acido sulfurico,0.927814,10,465
1,75,0,Carbono/agua,0.853983,6,377
1,75,1,Carbono/amonia,0.962857,9,258
1,75,2,Carbono/acido sulfurico,0.837252,7,476
1,75,3,Carbono/metano,0.905692,6,165
1,75,4,Silicio/agua,0.856788,8,304
1,75,5,Silicio/acido sulfurico,0.927814,10,530
1,80,0,Carbono/agua,0.869084,6,428
1,80,1,Carbono/amonia,0.962857,9,293
1,80,2,Carbono/acido sulfurico,0.883599,7,540
1,80,3,Carbono/metano,0.905692,6,187
1,80,4,Silicio/agua,0.887535,8,346
1,80,5,Silicio/acido sulfurico,0.927814,10,601
1,85,0,Carbono/agua,0.87192,6,484
1,85,1,Carbono/amonia,0.962857,9,331
1,85,2,Carbono/acido sulfurico,0.909143,7,612
1,85,3,Carbono/metano,0.905692,6,213
1,85,4,Silicio/agua,0.887535,8,403
1,85,5,Silicio/acido sulfurico,0.927814,10,678
1,90,0,Carbono/agua,0.887113,6,546
1,90,1,Carbono/amonia,0.962857,9,374
1,90,2,Carbono/acido sulfurico,0.921987,9,690
1,90,3,Carbono/metano,0.921644,6,240
1,90,4,Silicio/agua,0.887535,9,466
1,90,5,Silicio/acido sulfurico,0.950182,10,764
1,95,0,Carbono/agua,0.887113,6,614
1,95,1,Carbono/amonia,0.980526,10,422
1,95,2,Carbono/acido sulfurico,0.921987,9,775
1,95,3,Carbono/metano,0.935264,6,270
1,95,4,Silicio/agua,0.905879,9,537
1,95,5,Silicio/acido sulfurico,0.950182,10,859
1,100,0,Carbono/agua,0.903931,6,687
1,100,1,Carbono/amonia,0.980526,10,474
1,100,2,Carbono/acido sulfurico,0.92565,9,869
1,100,3,Carbono/metano,0.968059,6,304
1,100,4,Silicio/agua,0.933998,9,616
1,100,5,Silicio/acido sulfurico,0.950182,10,964
1,105,0,Carbono/agua,0.908677,6,770
1,105,1,Carbono/amonia,0.980526,10,531
1,105,2,Carbono/acido sulfurico,0.937672,9,976
1,105,3,Carbono/metano,0.968059,7,342
1,105,4,Silicio/agua,0.933998,9,702
1,105,5,Silicio/acido sulfurico,0.953254,10,1079
1,110,0,Carbono/agua,0.908677,6,861
1,110,1,Carbono/amonia,0.980526,10,592
1,110,2,Carbono/acido sulfurico,0.954179,10,1092
1,110,3,Carbono/metano,0.968059,7,383
1,110,4,Silicio/agua,0.933998,9,797
1,110,5,Silicio/acido sulfurico,0.953254,10,1206
1,115,0,Carbono/agua,0.908677,6,961
1,115,1,Carbono/amonia,0.980526,10,662
1,115,2,Carbono/acido sulfurico,0.954179,10,1222
1,115,3,Carbono/metano,0.968059,7,429
1,115,4,Silicio/agua,0.933998,9,900
1,115,5,Silicio/acido sulfurico,0.968614,10,1347
1,120,0,Carbono/agua,0.908998,6,1072
1,120,1,Carbono/amonia,0.980526,10,739
1,120,2,Carbono/acido sulfurico,0.976647,10,1362
1,120,3,Carbono/metano,0.968059,7,478
1,120,4,Silicio/agua,0.952526,9,1014
1,120,5,Silicio/acido sulfurico,0.968614,10,1502
1,125,0,Carbono/agua,0.908998,7,1193
1,125,1,Carbono/amonia,0.980526,10,823
1,125,2,Carbono/acido sulfurico,0.98783,10,1520
1,125,3,Carbono/metano,0.968059,7,533
1,125,4,Silicio/agua,0.952526,9,1141
1,125,5,Silicio/acido sulfurico,0.982376,10,1674
1,130,0,Carbono/agua,0.908998,7,1329
1,130,1,Carbono/amonia,0.980526,10,917
1,130,2,Carbono/acido sulfurico,0.98783,10,1693
1,130,3,Carbono/metano,0.968059,7,594
1,130,4,Silicio/agua,0.952526,6,1282
1,130,5,Silicio/acido sulfurico,0.988807,10,1865
1,135,0,Carbono/agua,0.908998,7,1479
1,135,1,Carbono/amonia,0.980526,10,1020
1,135,2,Carbono/acido sulfurico,0.98783,10,1883
1,135,3,Carbono/metano,0.979893,7,658
1,135,4,Silicio/agua,0.958114,7,1359
1,135,5,Silicio/acido sulfurico,1,10,2075
1,140,0,Carbono/agua,0.908998,7,1645
1,140,1,Carbono/amonia,0.980526,10,1132
1,140,2,Carbono/acido sulfurico,0.98783,10,2088
1,140,3,Carbono/metano,0.979893,7,730
1,140,4,Silicio/agua,0.958114,8,1446
1,140,5,Silicio/acido sulfurico,1,10,2301
1,145,0,Carbono/agua,0.910797,7,1828
1,145,1,Carbono/amonia,0.980526,10,1243
1,145,2,Carbono/acido sulfurico,0.98783,10,2294
1,145,3,Carbono/metano,0.979893,7,800
1,145,4,Silicio/agua,0.958114,10,1540
1,145,5,Silicio/acido sulfurico,1,10,2526
1,150,0,Carbono/agua,0.910797,7,2031
1,150,1,Carbono/amonia,0.980526,10,1353
1,150,2,Carbono/acido sulfurico,0.98783,10,2499
1,150,3,Carbono/metano,0.979893,7,870
