rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
2,0,4,Silicio/agua,"nenhuma lei",0.500416,0,0
2,0,5,Silicio/acido sulfurico,"Lei-A",0.553097,1,0
2,0,5,Silicio/acido sulfurico,"nenhuma lei",0.529313,0,0
2,1,5,Silicio/acido sulfurico,"Lei-C",0.638812,1,0
2,2,1,Carbono/amonia,"Lei-B",0.706241,1,0
2,8,2,Carbono/acido sulfurico,"Lei-C",0.681769,0,0
2,9,5,Silicio/acido sulfurico,"Lei-B",0.648472,0,0
2,11,4,Silicio/agua,"Lei-A",0.604527,0,0
2,15,0,Carbono/agua,"Lei-B",0.708663,0,0
2,15,4,Silicio/agua,"Lei-D",0.565817,1,0
2,15,5,Silicio/acido sulfurico,"Lei-B+Lei-C",0.728433,1,0
2,24,5,Silicio/acido sulfurico,"Lei-A+Lei-C",0.714712,1,0
2,26,4,Silicio/agua,"Lei-C",0.623982,0,0
2,29,2,Carbono/acido sulfurico,"Lei-A+Lei-C",0.789958,0,0
2,30,3,Carbono/metano,"nenhuma lei",0.55022,0,0
2,38,0,Carbono/agua,"Lei-C",0.685194,0,0
2,39,2,Carbono/acido sulfurico,"Lei-A",0.607284,0,0
2,39,5,Silicio/acido sulfurico,"Lei-D",0.626684,0,0
2,43,0,Carbono/agua,"Lei-B+Lei-C",0.87541,0,0
2,44,3,Carbono/metano,"Lei-A",0.544894,0,0
2,46,3,Carbono/metano,"Lei-C",0.675558,0,0
2,47,4,Silicio/agua,"Lei-B",0.595682,0,0
2,48,0,Carbono/agua,"Lei-A",0.667832,0,0
2,56,2,Carbono/acido sulfurico,"Lei-A+Lei-C+Lei-D",0.86501,1,0
2,57,1,Carbono/amonia,"Lei-A",0.786357,0,0
2,61,0,Carbono/agua,"Lei-D",0.653952,0,0
2,61,0,Carbono/agua,"Lei-C+Lei-D",0.777316,1,0
2,61,2,Carbono/acido sulfurico,"Lei-C+Lei-D",0.73928,0,0
2,62,0,Carbono/agua,"Lei-A+Lei-C+Lei-D",0.834805,0,0
2,62,3,Carbono/metano,"Lei-A+Lei-C",0.762193,0,0
2,63,0,Carbono/agua,"Lei-A+Lei-C",0.75693,0,0
2,68,2,Carbono/acido sulfurico,"Lei-D",0.582839,0,0
2,70,2,Carbono/acido sulfurico,"Lei-A+Lei-D",0.740967,1,0
2,75,2,Carbono/acido sulfurico,"Lei-B",0.684371,0,0
2,75,3,Carbono/metano,"Lei-B",0.71973,0,0
2,76,0,Carbono/agua,"Lei-A+Lei-D",0.714067,0,0
2,77,4,Silicio/agua,"Lei-A+Lei-C",0.753795,0,0
2,78,2,Carbono/acido sulfurico,"Lei-B+Lei-C",0.829181,0,0
2,87,1,Carbono/amonia,"Lei-D",0.595052,0,0
2,90,5,Silicio/acido sulfurico,"Lei-C+Lei-D",0.796705,0,0
2,96,4,Silicio/agua,"Lei-A+Lei-D",0.826595,0,0
2,105,3,Carbono/metano,"Lei-D",0.518389,0,0
2,106,1,Carbono/amonia,"Lei-C",0.700909,0,0
2,115,1,Carbono/amonia,"nenhuma lei",0.50973,0,0
2,120,4,Silicio/agua,"Lei-B+Lei-C",0.752197,0,0
2,121,3,Carbono/metano,"Lei-C+Lei-D",0.752821,0,0
2,122,3,Carbono/metano,"Lei-A+Lei-D",0.668695,0,0
2,142,3,Carbono/metano,"Lei-A+Lei-C+Lei-D",0.921053,0,0
2,143,1,Carbono/amonia,"Lei-C",0.565609,0,0
2,144,1,Carbono/amonia,"Lei-A+Lei-C",0.734916,0,0
2,147,3,Carbono/metano,"Lei-A+Lei-C",0.80184,0,0
2,148,3,Carbono/metano,"Lei-A",0.695087,0,0
2,154,4,Silicio/agua,"Lei-A+Lei-C+Lei-D",0.805359,0,0
2,155,5,Silicio/acido sulfurico,"Lei-A+Lei-D",0.75495,0,0
2,169,1,Carbono/amonia,"Lei-B+Lei-C",0.812663,0,0
2,173,5,Silicio/acido sulfurico,"Lei-A+Lei-C+Lei-D",0.88609,0,0
2,174,4,Silicio/agua,"Lei-C+Lei-D",0.834407,0,0
2,233,1,Carbono/amonia,"Lei-A+Lei-C+Lei-D",0.881758,0,0
2,236,1,Carbono/amonia,"Lei-A+Lei-D",0.762945,0,0
2,245,1,Carbono/amonia,"Lei-C+Lei-D",0.810768,0,0
2,260,3,Carbono/metano,"Lei-B+Lei-C",0.773319,0,0
2,288,3,Carbono/metano,"Lei-C",0.740521,0,0
2,291,3,Carbono/metano,"Lei-A+Lei-D",0.700535,0,0
2,299,0,Carbono/agua,"Lei-C",0.823415,0,0
2,299,0,Carbono/agua,"Lei-C+Lei-D",0.739864,0,0
2,300,0,Carbono/agua,"Lei-D",0.634151,0,0
3,0,0,Carbono/agua,"nenhuma lei",0.506646,1,0
3,0,1,Carbono/amonia,"nenhuma lei",0.540598,0,0
3,0,2,Carbono/acido sulfurico,"nenhuma lei",0.54589,0,0
3,0,3,Carbono/metano,"nenhuma lei",0.463376,0,0
3,0,4,Silicio/agua,"nenhuma lei",0.483104,0,0
3,0,5,Silicio/acido sulfurico,"nenhuma lei",0.411886,0,0
3,1,5,Silicio/acido sulfurico,"Lei-B",0.518584,1,0
3,6,4,Silicio/agua,"Lei-A",0.576003,1,0
3,9,1,Carbono/amonia,"Lei-C",0.611704,1,0
3,10,4,Silicio/agua,"Lei-C",0.686756,0,0
3,12,1,Carbono/amonia,"Lei-A",0.668721,0,0
3,15,5,Silicio/acido sulfurico,"Lei-D",0.664229,1,0
3,16,2,Carbono/acido sulfurico,"Lei-A",0.630759,0,0
3,16,5,Silicio/acido sulfurico,"Lei-A+Lei-D",0.810641,1,0
3,17,2,Carbono/acido sulfurico,"Lei-D",0.564959,0,0
3,19,1,Carbono/amonia,"Lei-D",0.603115,0,0
3,20,0,Carbono/agua,"Lei-A",0.602416,0,0
3,20,5,Silicio/acido sulfurico,"Lei-A",0.623852,0,0
3,22,0,Carbono/agua,"Lei-C",0.728082,0,0
3,23,5,Silicio/acido sulfurico,"Lei-C",0.670176,0,0
3,27,4,Silicio/agua,"Lei-A+Lei-C",0.69865,1,0
3,30,2,Carbono/acido sulfurico,"Lei-B",0.742414,0,0
3,31,5,Silicio/acido sulfurico,"Lei-C+Lei-D",0.736112,1,0
3,33,3,Carbono/metano,"Lei-C",0.6253,0,0
3,33,4,Silicio/agua,"Lei-D",0.643176,0,0
3,37,0,Carbono/agua,"Lei-A+Lei-C",0.732851,0,0
3,41,5,Silicio/acido sulfurico,"Lei-A+Lei-C+Lei-D",0.882118,1,0
3,43,5,Silicio/acido sulfurico,"Lei-A+Lei-C",0.753042,0,0
3,46,1,Carbono/amonia,"Lei-A+Lei-C",0.774827,0,0
3,46,2,Carbono/acido sulfurico,"Lei-C",0.585399,0,0
3,47,3,Carbono/metano,"Lei-B",0.607085,0,0
3,54,3,Carbono/metano,"Lei-D",0.672831,0,0
3,55,1,Carbono/amonia,"Lei-B",0.775254,0,0
3,57,0,Carbono/agua,"Lei-B",0.672159,0,0
3,60,0,Carbono/agua,"Lei-D",0.579032,0,0
3,60,2,Carbono/acido sulfurico,"Lei-A+Lei-C",0.82443,0,0
3,65,0,Carbono/agua,"Lei-A+Lei-C+Lei-D",0.884012,0,0
3,66,3,Carbono/metano,"Lei-C+Lei-D",0.845004,0,0
3,67,4,Silicio/agua,"Lei-D",0.623199,0,0
3,71,0,Carbono/agua,"Lei-C+Lei-D",0.807665,0,0
3,73,3,Carbono/metano,"Lei-B+Lei-C",0.72544,1,0
3,76,3,Carbono/metano,"Lei-A",0.663139,0,0
3,83,1,Carbono/amonia,"Lei-A+Lei-D",0.675888,0,0
3,85,0,Carbono/agua,"Lei-A+Lei-D",0.720845,0,0
3,88,2,Carbono/acido sulfurico,"Lei-A+Lei-C+Lei-D",0.912792,0,0
3,88,2,Carbono/acido sulfurico,"Lei-B+Lei-C",0.727886,0,0
3,93,2,Carbono/acido sulfurico,"Lei-A+Lei-D",0.775641,0,0
3,94,0,Carbono/agua,"Lei-B+Lei-C",0.770984,0,0
3,94,4,Silicio/agua,"Lei-B",0.651627,0,0
3,100,2,Carbono/acido sulfurico,"Lei-C+Lei-D",0.847261,0,0
3,117,4,Silicio/agua,"Lei-A+Lei-C+Lei-D",0.813893,0,0
3,121,4,Silicio/agua,"Lei-B+Lei-C",0.730244,0,0
3,128,4,Silicio/agua,"Lei-A+Lei-D",0.736707,0,0
3,133,1,Carbono/amonia,"Lei-A+Lei-C+Lei-D",0.861164,0,0
3,136,1,Carbono/amonia,"Lei-C+Lei-D",0.675581,0,0
3,145,4,Silicio/agua,"Lei-A+Lei-C",0.897858,0,0
3,145,4,Silicio/agua,"Lei-A",0.752511,0,0
3,148,4,Silicio/agua,"Lei-B+Lei-C",0.725004,0,0
3,152,5,Silicio/acido sulfurico,"Lei-B+Lei-C",0.764425,0,0
3,153,3,Carbono/metano,"Lei-A+Lei-C",0.783468,0,0
3,158,4,Silicio/agua,"Lei-B",0.640442,0,0
3,186,4,Silicio/agua,"Lei-C+Lei-D",0.771501,0,0
3,204,1,Carbono/amonia,"Lei-B+Lei-C",0.813056,0,0
3,209,2,Carbono/acido sulfurico,"Lei-C+Lei-D",0.882745,0,0
3,209,2,Carbono/acido sulfurico,"Lei-A+Lei-D",0.826962,0,0
3,218,2,Carbono/acido sulfurico,"Lei-B",0.653084,0,0
3,247,4,Silicio/agua,"Lei-A+Lei-C+Lei-D",0.980526,0,0
3,247,4,Silicio/agua,"nenhuma lei",0.544216,0,0
3,247,4,Silicio/agua,"Lei-B",0.689839,0,0
3,247,4,Silicio/agua,"Lei-D",0.609925,0,0
3,247,4,Silicio/agua,"Lei-A+Lei-C",0.84901,0,0
3,250,4,Silicio/agua,"Lei-B+Lei-C",0.760034,0,0
3,255,5,Silicio/acido sulfurico,"Lei-A+Lei-D",0.798804,0,0
3,255,5,Silicio/acido sulfurico,"Lei-A+Lei-C",0.732553,0,0
3,256,5,Silicio/acido sulfurico,"Lei-C+Lei-D",0.829359,0,0
3,256,5,Silicio/acido sulfurico,"Lei-B",0.667464,0,0
3,275,1,Carbono/amonia,"nenhuma lei",0.488154,0,0
3,275,1,Carbono/amonia,"Lei-A+Lei-C+Lei-D",0.873344,0,0
3,276,1,Carbono/amonia,"Lei-A+Lei-C",0.774754,0,0
3,276,1,Carbono/amonia,"Lei-C",0.656174,0,0
3,280,1,Carbono/amonia,"Lei-C+Lei-D",0.805881,0,0
3,285,1,Carbono/amonia,"Lei-A",0.63138,0,0
3,292,1,Carbono/amonia,"Lei-B",0.753268,0,0
4,0,0,Carbono/agua,"nenhuma lei",0.539283,1,0
4,0,1,Carbono/amonia,"nenhuma lei",0.458475,0,0
4,0,2,Carbono/acido sulfurico,"nenhuma lei",0.567717,0,0
4,0,2,Carbono/acido sulfurico,"Lei-B",0.619358,1,0
4,0,2,Carbono/acido sulfurico,"Lei-D",0.615898,1,0
4,0,3,Carbono/metano,"nenhuma lei",0.453035,0,0
4,0,4,Silicio/agua,"nenhuma lei",0.448629,0,0
4,0,4,Silicio/agua,"Lei-B",0.646486,0,0
4,0,5,Silicio/acido sulfurico,"nenhuma lei",0.546446,0,0
4,1,3,Carbono/metano,"Lei-A",0.577624,1,0
4,2,2,Carbono/acido sulfurico,"Lei-A",0.627728,0,0
4,3,0,Carbono/agua,"Lei-D",0.674766,0,0
4,8,0,Carbono/agua,"Lei-A+Lei-D",0.652636,1,0
4,9,0,Carbono/agua,"Lei-B",0.73741,0,0
4,9,2,Carbono/acido sulfurico,"Lei-A+Lei-D",0.657183,0,0
4,9,5,Silicio/acido sulfurico,"Lei-A",0.551368,0,0
4,12,3,Carbono/metano,"Lei-A+Lei-D",0.750891,0,0
4,13,4,Silicio/agua,"Lei-B+Lei-C",0.730603,1,0
4,13,5,Silicio/acido sulfurico,"Lei-C",0.73049,1,0
4,16,0,Carbono/agua,"Lei-A",0.613011,0,0
4,18,1,Carbono/amonia,"Lei-A",0.597887,0,0
4,18,5,Silicio/acido sulfurico,"Lei-A+Lei-C",0.755498,1,0
4,20,3,Carbono/metano,"Lei-D",0.599163,0,0
4,21,4,Silicio/agua,"Lei-C",0.664629,0,0
4,22,5,Silicio/acido sulfurico,"Lei-B+Lei-C",0.827182,0,0
4,23,5,Silicio/acido sulfurico,"Lei-B",0.670712,0,0
4,30,5,Silicio/acido sulfurico,"Lei-A+Lei-D",0.624051,0,0
4,31,0,Carbono/agua,"Lei-C",0.679248,0,0
4,31,2,Carbono/acido sulfurico,"Lei-C",0.618047,0,0
4,32,5,Silicio/acido sulfurico,"Lei-D",0.632879,0,0
4,34,4,Silicio/agua,"Lei-D",0.663741,0,0
4,37,5,Silicio/acido sulfurico,"Lei-C+Lei-D",0.765661,1,0
4,45,1,Carbono/amonia,"Lei-D",0.603779,0,0
4,49,0,Carbono/agua,"Lei-A+Lei-C+Lei-D",0.809066,1,0
4,50,0,Carbono/agua,"Lei-C+Lei-D",0.725865,0,0
4,52,1,Carbono/amonia,"Lei-C",0.57773,0,0
4,53,0,Carbono/agua,"Lei-A+Lei-C",0.691257,0,0
4,59,5,Silicio/acido sulfurico,"Lei-A+Lei-C+Lei-D",0.771241,0,0
4,61,1,Carbono/amonia,"Lei-B",0.668693,0,0
4,75,2,Carbono/acido sulfurico,"Lei-A+Lei-C",0.77038,0,0
4,75,2,Carbono/acido sulfurico,"Lei-B+Lei-C",0.835368,0,0
4,78,4,Silicio/agua,"Lei-A",0.623405,0,0
4,81,1,Carbono/amonia,"Lei-A+Lei-C",0.781302,0,0
4,83,0,Carbono/agua,"Lei-B+Lei-C",0.773978,0,0
4,84,3,Carbono/metano,"Lei-A+Lei-C",0.695796,0,0
4,86,2,Carbono/acido sulfurico,"Lei-C+Lei-D",0.892153,0,0
4,89,2,Carbono/acido sulfurico,"Lei-A+Lei-C+Lei-D",0.954708,0,0
4,89,3,Carbono/metano,"Lei-B",0.57291,0,0
4,91,1,Carbono/amonia,"Lei-A+Lei-D",0.80513,0,0
4,92,1,Carbono/amonia,"Lei-B+Lei-C",0.746473,0,0
4,95,2,Carbono/acido sulfurico,"Lei-A+Lei-D",0.802919,0,0
4,96,2,Carbono/acido sulfurico,"Lei-C",0.756307,0,0
4,96,2,Carbono/acido sulfurico,"Lei-A+Lei-C+Lei-D",1,0,0
4,98,1,Carbono/amonia,"Lei-C+Lei-D",0.737557,0,0
4,101,2,Carbono/acido sulfurico,"Lei-B",0.646429,0,0
4,109,3,Carbono/metano,"Lei-A+Lei-C+Lei-D",0.868513,0,0
4,114,1,Carbono/amonia,"Lei-A+Lei-C+Lei-D",0.923884,0,0
4,115,3,Carbono/metano,"Lei-C+Lei-D",0.769606,0,0
4,119,3,Carbono/metano,"Lei-C",0.596458,0,0
4,119,4,Silicio/agua,"Lei-A+Lei-C",0.829338,0,0
4,181,4,Silicio/agua,"Lei-C+Lei-D",0.80962,0,0
4,181,4,Silicio/agua,"Lei-A+Lei-D",0.772713,0,0
4,200,4,Silicio/agua,"Lei-A+Lei-C+Lei-D",0.871846,0,0
4,233,4,Silicio/agua,"Lei-A",0.727896,0,0
4,235,4,Silicio/agua,"nenhuma lei",0.62608,0,0
4,235,4,Silicio/agua,"Lei-B+Lei-C",0.944702,0,0
4,247,4,Silicio/agua,"Lei-C+Lei-D",0.787214,0,0
4,254,3,Carbono/metano,"Lei-D",0.571812,0,0
4,254,3,Carbono/metano,"Lei-C+Lei-D",0.772997,0,0
4,255,3,Carbono/metano,"Lei-A+Lei-C",0.764124,0,0
4,255,4,Silicio/agua,"Lei-A+Lei-C+Lei-D",0.842088,0,0
4,261,4,Silicio/agua,"Lei-A+Lei-D",0.69001,0,0
4,278,3,Carbono/metano,"Lei-B",0.543588,0,0
5,0,0,Carbono/agua,"nenhuma lei",0.530607,1,0
5,0,1,Carbono/amonia,"nenhuma lei",0.509883,0,0
