rodada,ano,civilizacao,cultura,melhor,classes,experimentos
0,215,3,Isolados,0.98783,10,6622
0,220,0,Empiristas,0.98783,10,7244
0,220,1,Incrementalistas,0.98783,10,6413
0,220,2,Evolucionistas,0.98783,10,6283
0,220,3,Isolados,0.98783,10,7122
0,225,0,Empiristas,0.98783,10,7744
0,225,1,Incrementalistas,0.98783,10,6913
0,225,2,Evolucionistas,0.98783,10,6533
0,225,3,Isolados,0.98783,10,7622
0,230,0,Empiristas,0.98783,10,8244
0,230,1,Incrementalistas,0.98783,10,7413
0,230,2,Evolucionistas,0.98783,10,7033
0,230,3,Isolados,0.98783,10,8122
0,235,0,Empiristas,0.98783,10,8594
0,235,1,Incrementalistas,0.98783,10,7913
0,235,2,Evolucionistas,0.98783,10,7533
0,235,3,Isolados,0.98783,10,8622
0,240,0,Empiristas,0.98783,10,8844
0,240,1,Incrementalistas,0.98783,10,8413
0,240,2,Evolucionistas,0.98783,10,8033
0,240,3,Isolados,0.98783,10,9122
0,245,0,Empiristas,0.98783,10,9094
0,245,1,Incrementalistas,0.98783,10,8913
0,245,2,Evolucionistas,0.98783,10,8533
0,245,3,Isolados,0.98783,10,9622
0,250,0,Empiristas,0.98783,10,9344
0,250,1,Incrementalistas,0.98783,10,9413
0,250,2,Evolucionistas,0.98783,10,9033
0,250,3,Isolados,0.98783,10,10122
0,255,0,Empiristas,0.98783,10,9594
0,255,1,Incrementalistas,0.98783,10,9913
0,255,2,Evolucionistas,0.98783,10,9533
0,255,3,Isolados,0.98783,10,10622
0,260,0,Empiristas,0.98783,10,10044
0,260,1,Incrementalistas,0.98783,10,10413
0,260,2,Evolucionistas,0.98783,10,10033
0,260,3,Isolados,0.98783,10,11122
0,265,0,Empiristas,0.98783,10,10544
0,265,1,Incrementalistas,0.98783,10,10913
0,265,2,Evolucionistas,0.98783,10,10533
0,265,3,Isolados,0.98783,10,11622
0,270,0,Empiristas,0.98783,10,11044
0,270,1,Incrementalistas,0.98783,10,11413
0,270,2,Evolucionistas,0.98783,10,11033
0,270,3,Isolados,0.98783,10,12122
0,275,0,Empiristas,0.98783,10,11544
0,275,1,Incrementalistas,0.98783,10,11913
0,275,2,Evolucionistas,0.98783,10,11533
0,275,3,Isolados,0.98783,10,12622
0,280,0,Empiristas,0.98783,10,12044
0,280,1,Incrementalistas,0.98783,10,12413
0,280,2,Evolucionistas,0.98783,10,12033
0,280,3,Isolados,0.98783,10,13122
0,285,0,Empiristas,0.98783,10,12544
0,285,1,Incrementalistas,0.98783,10,12913
0,285,2,Evolucionistas,0.98783,10,12533
0,285,3,Isolados,0.98783,10,13622
0,290,0,Empiristas,0.98783,10,13044
0,290,1,Incrementalistas,0.98783,10,13413
0,290,2,Evolucionistas,0.98783,10,13033
0,290,3,Isolados,0.98783,10,14122
0,295,0,Empiristas,0.98783,10,13544
0,295,1,Incrementalistas,0.98783,10,13913
0,295,2,Evolucionistas,0.98783,10,13533
0,295,3,Isolados,0.98783,10,14622
0,300,0,Empiristas,0.98783,10,14044
0,300,1,Incrementalistas,0.98783,10,14413
0,300,2,Evolucionistas,0.98783,10,14033
0,300,3,Isolados,0.98783,10,15122
1,0,0,Empiristas,0.549601,1,2
1,0,1,Incrementalistas,0.534418,2,2
1,0,2,Evolucionistas,0.549601,1,2
1,0,3,Isolados,0.491843,1,2
1,5,0,Empiristas,0.74223,2,14
1,5,1,Incrementalistas,0.74223,2,14
1,5,2,Evolucionistas,0.74223,2,13
1,5,3,Isolados,0.555235,1,13
1,10,0,Empiristas,0.759026,3,26
1,10,1,Incrementalistas,0.759026,2,26
1,10,2,Evolucionistas,0.759026,2,25
1,10,3,Isolados,0.582984,2,25
