cenario,tempo_apos_formacao_gyr,tempo_cosmico_gyr
Terra,4.77792,12.3509
Terra,5.87269,15.2192
Terra,2.75478,14.5723
Terra,6.30328,8.3684
Terra,2.25138,11.241
Terra,4.80913,8.06415
Terra,1.86617,7.1382
Terra,4.98005,12.633
Terra,3.08466,15.458
Terra,2.58519,8.96305
Terra,2.64585,3.59443
Terra,6.46984,14.6711
Terra,4.79877,9.11501
Terra,4.19629,17.2408
Terra,3.81035,10.2445
Terra,5.12835,8.6515
Terra,2.2916,7.91873
Terra,2.39941,9.10255
Terra,4.98303,8.10942
Terra,2.65645,7.03467
Terra,2.09121,9.74068
Terra,1.64427,11.5819
Terra,4.33957,9.30835
Terra,1.63257,11.8711
Terra,2.63029,13.4256
Terra,3.9929,9.91679
Terra,5.85397,14.8568
Terra,2.91284,9.95541
Terra,1.83258,8.04557
Terra,1.70143,5.3197
Terra,2.79887,10.1747
Terra,2.7714,6.38775
Terra,2.27927,5.60512
Terra,2.03014,10.8589
Terra,2.91192,9.93676
Terra,3.70863,6.28797
Terra,4.36747,7.44345
Terra,2.82814,13.8772
Terra,1.28321,4.18998
Terra,4.4242,7.68949
Terra,6.82973,9.22915
Terra,4.6345,18.3747
Terra,4.06948,6.35398
Terra,6.00697,17.268
Terra,5.69975,8.84478
Terra,5.55481,11.9107
Terra,2.53185,6.45902
Terra,5.01782,13.9503
Terra,4.01753,10.4429
Terra,4.00855,11.2176
Terra,4.40318,9.47439
Terra,13.3577,18.6346
Terra,6.17613,13.5591
Terra,3.05518,14.8844
Terra,3.24497,10.2824
Terra,4.65686,8.61936
Terra,2.15626,4.79481
Terra,3.42255,7.47696
Terra,4.35421,15.0537
Terra,5.91993,15.4505
Terra,2.6269,14.2471
Terra,5.39894,6.74236
Terra,3.59543,13.7613
Terra,1.90753,13.2684
Terra,1.10277,9.82864
Terra,2.45087,6.42813
Terra,4.09151,10.7234
Terra,3.9725,13.7221
Terra,4.19904,9.25722
Terra,2.74955,6.93463
Terra,2.89106,10.3891
Terra,4.57113,8.41827
Terra,5.22379,17.868
Terra,2.678,5.6775
Terra,5.23474,10.2396
Terra,3.58559,10.6837
Terra,7.14618,20.8656
Terra,4.14186,12.2111
Terra,3.98064,9.23903
Terra,2.39226,14.3881
Terra,1.04742,7.80844
Terra,4.1714,13.366
Terra,4.59573,7.99705
Terra,1.78276,5.12267
Terra,4.73486,10.1219
Terra,4.51168,8.1598
Terra,3.92578,9.67799
Terra,7.38284,9.70388
Terra,7.69348,11.5373
Terra,5.29858,9.06325
Terra,1.15739,7.31516
Terra,2.44282,6.89763
Terra,3.03824,6.05433
Terra,1.97732,10.1117
Terra,7.31126,17.3665
Terra,3.84578,11.2581
Terra,1.69504,7.32121
Terra,3.78036,17.5153
Terra,4.67942,10.5594
Terra,6.73898,11.6
Terra,2.82189,10.8095
Terra,2.79236,6.09371
Terra,2.29775,10.4014
Terra,2.73956,8.04902
Terra,0.971962,13.7259
Terra,5.42244,13.1415
Terra,3.60643,9.94539
Terra,3.28962,10.2026
Terra,4.69932,11.5165
Terra,2.26808,6.41174
Terra,3.14651,16.2006
Terra,5.13589,10.5049
Terra,5.58972,14.4599
Terra,5.32952,10.8554
Terra,3.73991,4.80645
Terra,3.22956,6.90663
Terra,2.75292,6.85823
Terra,2.31417,10.808
Terra,4.84439,17.4354
Terra,3.92988,8.90758
Terra,2.52532,5.35535
Terra,2.99213,7.1263
Terra,5.70654,12.4823
Terra,6.90986,10.1841
Terra,2.92821,7.07418
Terra,3.02508,6.48152
Terra,2.12639,9.9858
Terra,2.55391,5.06983
Terra,4.32159,11.1997
Terra,3.91681,6.69741
Terra,4.14202,7.43291
Terra,6.94342,19.118
Terra,4.74732,9.19432
Terra,2.07057,7.95894
Terra,2.9933,14.8975
Terra,4.57611,15.64
Terra,5.00868,8.80213
Terra,5.25073,12.6701
Terra,3.09945,6.84467
Terra,1.31114,14.9392
Terra,7.96544,11.0231
Terra,6.0363,12.2038
Terra,3.83182,5.74565
Terra,4.3422,10.6683
Terra,5.38941,9.05607
Terra,4.40626,8.10993
Terra,6.65172,13.9911
Terra,7.94622,8.80364
Terra,1.11598,5.71177
Terra,3.4104,8.75544
Terra,4.271,11.0669
Terra,1.63258,9.62703
Terra,1.6866,4.27724
Terra,6.60635,8.34991
Terra,3.68015,7.22276
Terra,5.18011,7.43878
Terra,3.59657,7.82245
Terra,5.13999,11.0897
Terra,6.88999,12.6078
Terra,0.93439,5.18826
Terra,2.38407,4.31011
Terra,3.05154,6.46597
Terra,9.10344,11.8546
Terra,6.01501,14.142
Terra,1.85001,7.35309
Terra,7.63465,19.7277
Terra,7.0948,14.3051
Terra,4.034,10.5696
Terra,3.30535,7.17057
Terra,5.45983,9.55247
Terra,4.51389,6.1359
Terra,6.80538,17.3993
Terra,2.55053,5.28599
Terra,1.41352,7.35759
Terra,7.84874,13.2296
Terra,4.89377,11.9682
Terra,3.78174,8.05696
Terra,3.96651,7.80087
Terra,3.13585,6.83171
Terra,2.51188,10.6206
Terra,2.18892,5.92677
Terra,6.22911,8.09158
Terra,5.67016,9.53168
Terra,3.80954,9.76756
Terra,2.70904,9.04526
Terra,4.56541,10.109
Terra,2.74715,4.9927
Terra,6.35696,17.825
Terra,3.75972,6.22702
Terra,4.12236,15.0813
Terra,2.18717,6.59805
Terra,6.90405,14.9619
Terra,4.16295,9.50281
Terra,2.1225,10.0045
Terra,3.56928,9.29193
Terra,3.2136,16.6899
Terra,8.05715,16.7387
Terra,2.78863,13.2296
Terra,6.54045,13.6076
Terra,5.51204,17.382
Terra,2.27603,6.66209
Terra,2.68254,8.53069
Terra,6.1348,10.6708
Terra,5.43466,18.63
Terra,2.80715,10.7137
Terra,1.84071,13.2205
Terra,3.24726,8.95332
Terra,3.0965,7.89872
Terra,6.00355,16.4514
Terra,3.50313,5.76114
Terra,3.13629,6.23162
Terra,3.06547,6.15649
Terra,1.49946,6.9964
Terra,3.42835,4.78081
Terra,3.99403,8.20166
Terra,3.3939,8.66375
Terra,3.63999,10.5917
Terra,2.99037,6.22906
Terra,3.30146,10.3934
Terra,4.40009,12.2024
Terra,3.00183,8.94437
Terra,8.34266,14.6367
Terra,2.2612,12.1518
Terra,1.78888,9.84362
Terra,5.65395,7.04923
Terra,5.66213,12.2583
Terra,3.72,7.12308
Terra,1.88258,5.69348
Terra,5.35285,12.0868
Terra,5.42632,7.84553
Terra,2.61838,10.3095
Terra,5.64781,8.48559
Terra,5.53233,8.01566
Terra,4.34421,13.9751
Terra,2.37626,8.51753
Terra,1.25692,5.69168
Terra,2.65236,6.73984
Terra,4.35391,6.90359
Terra,5.80212,16.27
Terra,3.1592,12.9151
Terra,3.62822,8.35449
Terra,3.10089,7.27103
Terra,4.08343,13.9463
Terra,4.6637,11.9303
Terra,1.65954,8.4678
Terra,1.07618,2.81025
Terra,5.48797,10.0281
Terra,0.829596,5.65683
Terra,2.33025,12.4347
Terra,7.81122,18.8919
Terra,6.73963,11.7045
Terra,1.37503,3.30932
Terra,3.98981,7.78941
Terra,5.37095,8.87792
Terra,6.44744,10.6246
Terra,6.5255,13.6077
Terra,3.7962,7.13913
Terra,1.32651,8.27205
Terra,2.57347,9.44465
Terra,4.06905,6.9526
Terra,5.79374,15.6048
Terra,3.59264,9.73213
Terra,5.0263,8.37227
Terra,2.57141,5.12535
Terra,3.16393,6.21034
Terra,2.06156,3.46616
Terra,6.16168,11.5447
Terra,2.1984,10.434
Terra,3.84879,16.0613
Terra,6.90956,15.3533
Terra,3.37878,8.66116
Terra,2.59748,7.7613
Terra,4.20663,8.45508
Terra,5.46304,9.30026
Terra,0.893214,7.63916
Terra,1.95737,7.40254
Terra,3.00317,12.2925
Terra,6.70563,14.0282
Terra,2.6519,8.65369
Terra,2.57038,9.00386
Terra,7.27359,13.1256
Terra,3.7233,10.0496
Terra,3.70595,9.92154
Terra,5.93404,19.6719
Terra,3.08775,7.44529
Terra,6.00103,8.94031
Terra,1.70816,6.72438
Terra,3.57153,6.55119
Terra,8.79495,10.6244
Terra,2.29916,13.2646
Terra,8.19956,12.1504
Terra,6.09216,10.956
Terra,4.09907,8.28013
Terra,4.42533,14.4546
Terra,1.62631,12.0182
Terra,2.45339,11.3613
Terra,6.53219,15.8407
Terra,4.95769,10.0871
Terra,3.10429,11.6659
Terra,6.35228,14.1708
Terra,9.49347,13.3481
Terra,2.98009,4.55231
Terra,3.35518,5.06491
Terra,2.21152,11.1845
Terra,3.69394,10.0114
Terra,9.93306,19.0041
Terra,5.83878,11.8568
Terra,2.97371,7.56082
Terra,3.11876,14.8399
Terra,4.80827,7.3858
Terra,2.84973,7.11988
Terra,3.77252,15.4878
Terra,3.50624,9.4168
Terra,5.52447,8.70244
Terra,1.14925,7.48783
Terra,2.37729,7.24009
Terra,6.4922,9.30187
Terra,3.68646,8.84062
Terra,1.71613,7.34015
Terra,3.40788,9.4843
Terra,6.16037,19.8645
Terra,4.97651,11.3624
Terra,2.72744,5.9012
Terra,3.2719,9.49167
Terra,1.83553,11.3489
Terra,1.94534,5.63536
Terra,3.04991,4.54853
Terra,3.52329,7.71575
Terra,8.44033,17.5909
Terra,4.14328,9.6718
Terra,1.5507,4.45775
Terra,7.81562,18.5725
Terra,2.95166,7.35414
Terra,3.81656,14.5276
Terra,5.49387,7.10224
Terra,2.26432,7.4731
Terra,3.56746,14.527
Terra,3.94475,12.4121
Terra,8.04612,16.6283
Terra,2.25828,7.35736
Terra,1.93563,8.03649
Terra,5.99339,14.1057
Terra,6.32017,12.7875
Terra,3.81491,6.24835
Terra,3.69277,9.2132
Terra,6.86469,15.0818
Terra,3.51795,7.62291
Terra,3.40958,8.62957
Terra,3.03602,7.91014
Terra,2.43861,5.62123
Terra,1.62694,5.74074
Terra,1.63084,6.02222
Terra,3.10718,5.75084
Terra,6.88944,9.42721
Terra,5.07672,14.782
Terra,7.31478,11.1256
Terra,3.67385,7.58344
Terra,3.44136,12.6105
Terra,3.89628,12.085
Terra,2.16131,5.2369
Terra,3.58503,10.0242
Terra,2.6179,11.3297
Terra,5.98984,14.6535
Terra,2.6926,7.82597
Terra,4.90828,10.3768
Terra,2.60777,5.66804
Terra,9.04526,16.5634
Terra,1.73051,15.4275
Terra,4.79087,6.84623
Terra,1.75621,4.14841
Terra,2.28152,14.9998
Terra,3.36836,13.147
Terra,3.10295,8.00735
Terra,13.4984,18.9266
Terra,4.2179,12.3284
Terra,3.94998,12.3014
Terra,4.77367,18.2499
Terra,5.92098,13.6315
Terra,1.38255,4.23139
Terra,1.93852,11.9472
Terra,7.46179,13.0699
Terra,2.44291,6.69208
Terra,4.55484,8.44318
Terra,3.93941,10.3565
Terra,2.35846,4.45443
Terra,7.44066,13.562
Terra,2.67729,14.6586
Terra,2.64457,13.4817
Terra,2.1763,8.66079
Terra,6.21674,13.7099
Terra,4.70969,9.38111
Terra,1.79672,2.78766
Terra,3.71179,8.54241
Terra,2.15983,13.92
Terra,5.09394,5.63044
Terra,2.65693,8.44077
Terra,3.03459,5.73327
Terra,9.80637,13.2056
Terra,4.77561,8.65691
Terra,3.38151,10.4193
Terra,1.68275,8.09004
Terra,2.82058,7.47983
Terra,7.18127,9.96123
Terra,2.17891,3.19376
Terra,6.25335,8.93043
Terra,2.64131,6.87436
Terra,8.12873,11.5436
Terra,4.32339,14.8628
Terra,6.93244,15.6936
Terra,5.77695,9.47336
Terra,2.81501,7.19305
Terra,13.1708,23.9396
Terra,7.97727,10.9973
Terra,2.82238,8.94901
Terra,3.50606,7.69756
Terra,3.03636,6.09091
Terra,7.55414,12.5045
Terra,5.7693,12.2626
Terra,8.25068,15.0891
Terra,5.86287,9.30941
Terra,2.46856,8.59724
Terra,4.45451,9.41696
Terra,4.44013,10.8436
Terra,2.9711,4.5103
Terra,3.3784,7.93017
Terra,7.29575,7.85
Terra,3.90874,7.92529
Terra,1.6725,6.70765
Terra,6.62676,17.4419
Terra,1.89037,2.46166
Terra,9.69157,15.6936
Terra,5.17497,10.4773
Terra,1.6793,6.34151
Terra,2.02063,4.21978
Terra,9.9164,14.8091
Terra,6.69752,16.0561
Terra,11.7302,15.744
Terra,3.5094,15.412
Terra,3.32995,15.485
Terra,2.34275,4.76675
Terra,4.07045,8.81235
Terra,4.43309,8.13368
Terra,4.59863,8.05951
Terra,3.57557,13.1223
Terra,10.9342,16.6561
Terra,3.76255,7.15392
Terra,3.67561,10.6128
Terra,6.60141,17.6106
Terra,5.02955,18.2547
Terra,4.42174,12.1709
Terra,2.63072,10.1029
Terra,2.54955,9.86612
Terra,2.39187,4.20309
Terra,0.623919,7.36704
Terra,4.6655,8.38497
Terra,4.09283,16.7285
Terra,2.1763,12.2968
Terra,3.60594,7.06986
Terra,1.45207,4.75821
Terra,6.97025,14.3267
Terra,1.65896,8.62616
Terra,3.654,5.98288
Terra,9.16393,12.0801
Terra,7.70395,14.3178
Terra,4.60857,16.4237
Terra,2.09571,13.1938
Terra,6.66324,17.9396
Terra,6.28677,17.746
Terra,2.16042,6.71438
Terra,4.62171,9.85781
Terra,5.04951,8.4931
Terra,5.3708,16.2062
Terra,5.68081,8.96916
Terra,5.40222,16.8904
Terra,3.05005,12.7597
Terra,4.0016,13.4322
Terra,2.00691,6.05778
Terra,7.79935,14.2575
Terra,3.73098,7.94699
Terra,7.3632,13.3298
Terra,7.77968,10.4603
Terra,3.50152,8.10793
Terra,1.79132,9.3813
Terra,4.78571,7.16589
Terra,2.38468,8.31205
Terra,1.12182,11.3743
Terra,2.28632,6.25351
Terra,4.49014,12.0692
Terra,5.59368,9.92972
Terra,1.11064,3.88799
Terra,1.03962,6.21183
Terra,2.81683,10.5798
Terra,3.39244,10.0051
Terra,6.69194,9.5511
Terra,3.28779,8.27267
Terra,3.59504,7.89765
Terra,4.82286,14.9387
Terra,1.11188,6.15545
Terra,1.80774,5.17181
Terra,4.39942,13.3638
Terra,11.3424,17.198
Terra,3.09726,16.3596
Terra,4.71329,8.23402
Terra,3.8431,6.91422
Terra,2.91517,9.30058
Terra,3.33019,8.14568
Terra,2.66704,5.74118
Terra,2.7407,11.4261
Terra,7.25761,10.6179
Terra,2.42352,5.65685
Terra,2.81759,8.2505
Terra,2.13705,5.5602
Terra,1.3202,7.05769
Terra,1.61773,7.54335
Terra,3.78707,8.6536
Terra,8.20079,15.3295
Terra,2.47795,11.3907
Terra,2.45958,7.73003
Terra,2.7797,11.236
Terra,5.15967,10.7757
Terra,4.38031,13.7058
Terra,2.37326,10.6153
Terra,3.26838,10.8536
Terra,4.25394,14.267
Terra,7.54136,12.7842
Terra,2.76875,5.69756
Terra,1.96352,8.49474
Terra,4.02993,9.65267
Terra,2.96173,6.71289
Terra,5.05393,11.4866
Terra,1.89686,10.8368
Terra,6.80682,10.7875
Terra,1.50789,6.56981
Terra,5.39109,11.6322
Terra,2.58146,6.51728
Terra,3.81254,10.1719
Terra,3.41442,9.60472
Terra,1.20597,4.89223
Terra,2.75968,5.41346
Terra,3.60586,9.631
Terra,3.10063,11.9667
Terra,3.1715,7.3052
Terra,4.77314,13.4242
Terra,3.0977,7.81028
Terra,1.33567,7.37706
Terra,1.90783,6.61968
Terra,3.13883,12.9774
Terra,2.21513,13.1451
Terra,2.65685,3.46983
Terra,3.86692,6.78743
Terra,3.0261,8.70015
Terra,4.02607,12.0757
Terra,4.96091,13.8697
Terra,5.52501,10.7532
Terra,6.63483,10.3208
Terra,1.77638,6.51658
Terra,11.4775,22.2616
Terra,3.45499,8.0113
Terra,3.17311,13.2404
Terra,9.49925,13.7803
Terra,5.63354,14.5875
Terra,6.85711,19.4488
Terra,4.8941,7.43045
Terra,2.49729,4.21879
Terra,2.33173,9.03582
Terra,2.80583,12.095
Terra,8.43191,18.6726
Terra,1.20101,10.5845
Terra,3.14483,12.5995
Terra,5.43177,10.33
Terra,3.83181,12.5431
Terra,4.09743,10.415
Terra,7.66202,12.6251
Terra,8.14375,14.2415
Terra,2.39461,7.96808
Terra,1.76898,7.28054
Terra,1.56578,9.58581
Terra,3.30031,7.14727
Terra,2.81058,11.8138
Terra,5.7198,8.57115
Terra,1.64293,3.92521
Terra,3.33027,15.1292
Terra,1.35034,4.60651
Terra,1.93931,6.52478
Terra,4.45781,8.99352
Terra,2.91377,6.04538
Terra,5.47139,7.09364
Terra,3.01644,6.05091
Terra,4.62586,12.0598
Terra,2.28908,3.84477
Terra,8.77899,16.9548
Terra,2.33585,7.68594
Terra,9.6447,12.9592
Terra,4.0339,12.6392
Terra,4.68293,6.31729
Terra,3.05614,11.1094
Terra,6.5606,10.0021
Terra,2.46187,14.7566
Terra,4.40077,7.04895
Terra,3.22868,8.54545
Terra,1.69796,4.30805
Terra,6.0179,8.26555
Terra,2.22814,6.42521
Terra,4.48684,11.7737
Terra,4.63658,10.8334
Terra,5.32305,17.2808
Terra,3.29414,8.13815
Terra,1.08109,7.01862
Terra,9.13694,11.958
Terra,3.58581,11.8449
Terra,1.75539,4.00546
Terra,4.2468,12.6827
Terra,1.85026,8.94069
Terra,7.14974,10.3388
Terra,4.7849,17.7445
Terra,1.9594,7.64399
Terra,2.75066,14.1442
Terra,1.95402,9.15401
Terra,3.36277,9.35611
Terra,2.9009,5.42746
Terra,3.46534,11.2777
Terra,4.85988,7.46707
Terra,3.4414,13.907
Terra,2.60683,12.6758
Terra,1.67825,6.55721
Terra,4.53255,14.8109
Terra,2.52238,6.00833
Terra,5.75055,12.8337
Terra,3.02287,13.5706
Terra,4.10296,7.91407
Terra,2.5467,5.90953
Terra,5.9835,11.443
Terra,1.53046,9.43064
Terra,2.25334,6.8014
Terra,2.90744,5.19694
Terra,10.4535,16.6372
Terra,1.29074,3.38368
Terra,1.60907,6.63752
Terra,2.99563,9.94731
Terra,4.63594,6.35076
Terra,4.20738,7.65598
Terra,5.50159,10.38
Terra,2.4736,8.62714
Terra,2.53351,5.75368
Terra,5.23783,9.46291
Terra,8.01235,12.1575
Terra,2.35223,5.53537
Terra,1.45254,4.98185
Terra,2.88008,6.74155
Terra,2.04498,8.57848
Terra,3.16658,11.0046
Terra,3.12786,9.05614
Terra,2.25047,7.01677
Terra,8.59517,12.5294
Terra,6.43744,8.47174
Terra,5.06031,8.98771
Terra,3.13475,10.6228
Terra,1.88534,12.9841
Terra,3.26281,14.2534
Terra,2.84059,6.39575
Terra,4.61682,16.8673
Terra,2.82773,10.8715
Terra,5.32269,10.6635
Terra,3.54487,7.29966
Terra,1.32481,7.55083
Terra,2.84934,6.68652
Terra,2.15614,9.47311
Terra,5.27486,9.00136
Terra,2.92488,8.94302
Terra,5.14998,17.7436
Terra,3.19962,7.20192
Terra,4.93193,8.14325
Terra,2.44461,9.69869
Terra,6.24128,11.9245
Terra,3.55298,6.77817
Terra,2.54284,5.60133
Terra,5.61971,15.7235
Terra,2.383,13.3043
Terra,4.29123,15.9336
Terra,4.80639,13.8325
Terra,4.04047,7.99571
Terra,7.79464,12.0896
Terra,4.06164,13.2642
Terra,6.33234,11.9301
Terra,5.23577,7.9795
Terra,1.41289,8.14654
Terra,5.26695,16.2166
Terra,6.12662,11.6047
Terra,3.86036,9.74311
Terra,4.93518,8.64366
Terra,4.22368,10.5177
Terra,2.31625,14.3748
Terra,4.99326,14.1902
Terra,3.34809,12.4137
Terra,4.2323,10.8628
Terra,2.63521,8.42048
Terra,4.22909,7.8529
Terra,5.375,12.1791
Terra,9.73537,15.4379
Terra,2.48394,7.43772
Terra,4.29723,13.1789
Terra,3.94229,14.8834
Terra,5.02373,13.2163
Terra,2.86547,6.30148
Terra,2.62865,10.1589
Terra,3.56612,6.20694
Terra,3.98927,17.6735
Terra,3.33502,6.25463
Terra,4.25028,11.0818
Terra,3.46634,8.17896
Terra,3.54314,9.65695
Terra,1.88094,8.45582
Terra,1.93558,9.14344
Terra,3.54602,7.1531
Terra,2.60068,7.45956
Terra,2.44959,3.68959
Terra,2.51676,9.08419
Terra,1.49198,5.97108
Terra,5.54008,10.4802
Terra,6.21424,15.3413
Terra,2.4311,3.80779
Terra,2.78388,8.79257
Terra,3.52959,14.3041
Terra,2.07761,5.40902
Terra,7.75171,18.0373
Terra,2.30829,6.92101
Terra,2.07873,7.39626
Terra,3.25808,7.11956
Terra,4.75845,12.2259
Terra,1.09891,5.56965
Terra,6.00966,12.2873
Terra,4.28977,11.1982
Terra,3.42635,9.04396
Terra,2.74657,8.98344
Terra,2.77137,15.2913
Terra,4.92368,8.7396
Terra,2.80724,4.88821
Terra,1.3089,14.1976
Terra,1.72541,5.64169
Terra,5.41979,7.64897
Terra,3.24247,10.875
Terra,2.63166,9.61679
Terra,6.43295,9.08779
Terra,6.20763,8.66047
Terra,5.04763,11.6216
Terra,1.80639,12.52
Terra,4.47493,9.95383
Terra,2.50444,12.3495
Terra,3.24898,11.416
Terra,2.76178,11.9332
Terra,4.24684,8.47277
Terra,5.18162,7.68767
Terra,1.62413,7.16716
Terra,3.81901,10.8298
Terra,2.18124,6.91937
Terra,3.21398,5.29543
Terra,3.49014,7.14114
Terra,3.44708,7.55004
Terra,4.40226,9.63094
Terra,5.84829,13.9521
Terra,3.49247,5.85784
Terra,2.43141,10.7368
Terra,4.7274,11.057
Terra,3.74537,9.08005
Terra,1.81182,12.1479
Terra,5.42665,11.4279
Terra,5.07998,13.8956
Terra,4.83669,13.4455
Terra,3.56671,5.96736
Terra,2.39218,6.72192
Terra,1.44898,6.0377
Terra,1.11342,5.40777
Terra,1.93155,6.39465
Terra,3.8088,13.234
Terra,5.45103,13.6408
Terra,2.19581,11.7597
Terra,7.21926,13.3238
Terra,7.46575,13.7254
Terra,2.38053,10.4674
Terra,1.23245,3.64971
Terra,7.47646,9.76747
Terra,3.35825,9.22356
Terra,3.96429,8.29504
Terra,5.28053,6.86595
Terra,4.99315,16.144
Terra,5.17285,12.7651
Terra,1.6601,5.78037
Terra,3.1233,9.82665
Terra,5.26481,12.3378
Terra,2.96642,7.1908
Terra,4.36275,8.52577
Terra,2.15649,9.2746
Terra,3.88789,8.13948
Terra,0.837618,6.7719
Terra,2.96241,6.82164
Terra,1.48101,9.89133
Terra,3.62316,10.2869
Terra,5.73202,11.25
Terra,2.87565,16.4519
Terra,1.54487,8.96659
Terra,3.79308,10.4937
Terra,8.41097,14.6543
Terra,3.99492,16.6558
Terra,6.75876,13.8335
Terra,1.57562,6.75781
Terra,2.37842,6.80607
Terra,3.61207,10.8806
Terra,1.61686,5.65885
Terra,3.26736,13.6635
Terra,6.6948,10.4158
Terra,3.08305,7.7685
Terra,5.70563,9.54104
Terra,3.77508,12.312
Terra,4.97938,9.78246
Terra,4.94482,16.8752
Terra,5.94273,9.58425
Terra,5.03013,8.22828
Terra,5.69189,8.67563
Terra,6.54545,11.3593
Terra,8.82307,12.4525
Terra,3.71917,5.27832
Terra,4.98553,11.402
Terra,4.60863,6.48209
Terra,4.32082,15.2775
Terra,4.3114,14.7662
Terra,1.68899,3.82507
Terra,3.15669,6.20961
Terra,3.3252,8.70808
Terra,4.40741,12.7185
Terra,3.48901,5.80981
Terra,2.30998,11.795
Terra,5.97827,10.1922
Terra,3.24179,7.02156
Terra,6.04762,8.53653
Terra,2.33605,7.79261
Terra,4.40829,11.1769
Terra,6.94556,13.6097
Terra,4.59853,7.38543
Terra,5.37838,10.0035
Terra,2.99044,13.1945
Terra,6.18191,9.36078
Terra,2.92962,8.91099
Terra,1.8734,14.1579
Terra,3.38639,7.1776
Terra,1.54605,7.03387
Terra,2.56224,4.46872
Terra,5.32377,8.27081
Terra,3.30311,8.00263
Terra,5.67502,11.324
Terra,3.05346,7.65573
Terra,1.9584,11.3732
Terra,2.0213,12.3936
Terra,5.30261,9.3577
Terra,5.73244,11.3026
Terra,2.79145,7.59871
Terra,2.78477,9.25622
Terra,3.51517,7.62141
Terra,3.90282,7.94393
Terra,4.4915,8.76988
Terra,3.60646,6.76514
Terra,1.01764,14.8076
Terra,5.22565,11.5014
Terra,2.92754,8.32011
Terra,2.77487,14.356
Terra,5.59351,14.8045
Terra,5.16785,8.31685
Terra,3.25875,13.2117
Terra,4.8686,15.5616
Terra,9.26847,11.8782
Terra,3.72117,7.87059
Terra,2.5845,5.05361
Terra,2.31041,5.21336
Terra,3.91778,5.92632
Terra,3.22991,16.8972
Terra,5.79458,10.4984
Terra,2.87894,13.6806
Terra,4.75235,14.5079
Terra,2.39094,6.26495
Terra,2.48094,11.2637
Terra,2.13179,7.94974
Terra,2.25404,8.35766
Terra,1.89147,5.75654
Terra,3.72187,14.0525
Terra,2.185,5.47975
Terra,6.81424,10.0902
Terra,1.99111,14.9059
Terra,1.63232,5.91994
Terra,2.13535,8.38918
Terra,4.89331,11.4228
Terra,1.64825,4.62998
Terra,5.82647,18.6965
Terra,4.95912,11.5065
Terra,3.5156,12.5157
Terra,9.35256,14.6619
Terra,1.62966,4.15563
Terra,5.37678,7.30247
Terra,4.1422,10.3554
Terra,2.77793,6.13139
Terra,3.49396,9.87331
Terra,3.66508,6.06055
Terra,1.66875,5.96875
Terra,2.71763,8.69087
Terra,2.22109,4.65767
Terra,1.26218,10.6611
Terra,1.94553,5.85004
Terra,6.48935,15.7793
Terra,1.66778,8.05958
Terra,5.40776,10.1859
Terra,5.61695,12.1878
Terra,3.51788,9.66841
Terra,4.49622,10.5444
Terra,2.86884,13.9195
Terra,4.84708,8.32343
Terra,3.92203,13.55
Terra,2.13532,4.1684
Terra,8.61716,11.0466
Terra,5.71184,11.4827
Terra,3.36066,7.10705
Terra,4.8417,12.2612
Terra,3.88434,14.2994
Terra,4.06342,7.46311
Terra,4.36491,7.8965
Terra,2.46467,10.7077
Terra,1.66055,6.03929
Terra,2.0852,5.31507
Terra,3.3467,12.2015
Terra,2.23115,6.68445
Terra,4.38297,7.4836
Terra,4.67952,8.38513
Terra,3.01036,9.14146
Terra,2.85814,6.41271
Terra,4.03734,10.3282
Terra,2.90924,6.63034
Terra,3.70047,6.93739
Terra,2.69164,8.65403
Terra,7.05561,12.2928
Terra,2.56109,9.31408
Terra,2.02338,11.3195
Terra,8.18612,11.5389
Terra,0.629125,3.65729
Terra,2.13602,14.3517
Terra,4.35649,6.95695
Terra,4.51796,12.6109
Terra,3.09672,5.60402
Terra,12.27,17.7748
Terra,6.16341,8.60773
Terra,3.98949,9.92386
Terra,6.76737,9.58282
Terra,5.52179,8.9827
Terra,3.78959,7.37602
Terra,2.15679,10.5456
Terra,3.3727,9.60055
Terra,2.73348,11.0221
Terra,3.03864,13.8787
Terra,4.54326,9.62829
Terra,5.06825,11.735
Terra,5.63924,10.5248
Terra,4.02914,10.6315
Terra,3.41652,8.70077
Terra,6.72489,9.89814
Terra,1.50666,5.81841
Terra,2.90394,14.5285
Terra,2.19711,4.2045
Terra,8.56433,16.6981
Terra,7.32531,12.709
Terra,4.89081,12.2674
Terra,1.91562,13.2249
Terra,4.09853,5.88869
Terra,5.86907,12.5901
Terra,3.23123,6.3865
Terra,5.51382,9.60223
Terra,1.40657,4.60785
Terra,2.67642,8.02567
Terra,5.77058,13.2134
Terra,4.17101,14.5858
Terra,2.65898,6.79521
Terra,1.86827,7.09223
Terra,2.82313,8.12742
Terra,5.86102,15.5916
Terra,3.63874,14.2572
Terra,5.14255,6.61421
Terra,0.759797,6.3258
Terra,3.09161,14.2587
Terra,3.4403,10.4066
Terra,1.81779,14.1506
Terra,3.95777,14.7169
Terra,4.28464,14.8104
Terra,2.42758,9.4347
Terra,2.58002,12.9689
Terra,1.47609,11.154
Terra,3.68146,10.1662
Terra,2.34716,5.59608
Terra,1.39863,3.90725
Terra,3.36386,10.5714
Terra,3.49355,15.8863
Terra,5.1964,11.342
Terra,4.49257,14.2191
Terra,5.75692,9.73833
Terra,1.09724,3.09599
Terra,3.67281,8.93341
Terra,3.96421,13.3046
Terra,1.93682,7.06068
