rodada,ano,civilizacao,cultura,melhor,classes,experimentos
0,295,1,Incrementalistas,9,8,56477
0,295,2,Evolucionistas,9,8,56471
0,295,3,Isolados,9,7,55185
0,300,0,Empiristas,9,8,58718
0,300,1,Incrementalistas,9,8,58977
0,300,2,Evolucionistas,9,7,58721
0,300,3,Isolados,9,8,57685
1,0,0,Empiristas,-4.34294e-07,1,5
1,0,1,Incrementalistas,-0.0894389,1,5
1,0,2,Evolucionistas,nan,0,5
1,0,3,Isolados,nan,0,5
1,5,0,Empiristas,0.127824,1,31
1,5,1,Incrementalistas,0.127824,1,32
1,5,2,Evolucionistas,0.339084,1,33
1,5,3,Isolados,0.135458,1,33
1,10,0,Empiristas,0.339084,1,59
1,10,1,Incrementalistas,0.339084,1,61
1,10,2,Evolucionistas,0.339084,1,61
1,10,3,Isolados,0.135458,1,64
1,15,0,Empiristas,6,2,92
1,15,1,Incrementalistas,6,2,92
1,15,2,Evolucionistas,0.339084,1,95
1,15,3,Isolados,0.160552,1,97
1,20,0,Empiristas,7.75692,4,128
1,20,1,Incrementalistas,7.75692,4,127
1,20,2,Evolucionistas,7.75692,3,131
1,20,3,Isolados,0.175878,1,132
1,25,0,Empiristas,7.75692,4,167
1,25,1,Incrementalistas,7.75692,5,166
1,25,2,Evolucionistas,7.75692,3,170
1,25,3,Isolados,0.23226,1,170
1,30,0,Empiristas,7.75692,5,210
1,30,1,Incrementalistas,7.75692,5,208
1,30,2,Evolucionistas,7.75692,4,212
1,30,3,Isolados,0.23226,1,213
1,35,0,Empiristas,7.75692,5,258
1,35,1,Incrementalistas,9,5,256
1,35,2,Evolucionistas,8.54062,6,261
1,35,3,Isolados,0.23226,1,261
1,40,0,Empiristas,8.54062,6,312
1,40,1,Incrementalistas,9,5,308
1,40,2,Evolucionistas,9,6,315
1,40,3,Isolados,0.23226,1,314
1,45,0,Empiristas,9,6,369
1,45,1,Incrementalistas,9,6,368
1,45,2,Evolucionistas,9,7,374
1,45,3,Isolados,0.23226,1,372
1,50,0,Empiristas,9,6,436
1,50,1,Incrementalistas,9,6,431
1,50,2,Evolucionistas,9,7,438
1,50,3,Isolados,0.501392,1,437
1,55,0,Empiristas,9,6,507
1,55,1,Incrementalistas,9,5,489
1,55,2,Evolucionistas,9,7,510
1,55,3,Isolados,6.41007,4,508
1,60,0,Empiristas,9,6,586
1,60,1,Incrementalistas,9,6,529
1,60,2,Evolucionistas,9,7,589
1,60,3,Isolados,8.62835,6,587
1,65,0,Empiristas,9,6,672
1,65,1,Incrementalistas,9,7,572
1,65,2,Evolucionistas,9,7,675
1,65,3,Isolados,8.62835,6,675
1,70,0,Empiristas,9,6,769
1,70,1,Incrementalistas,9,7,620
1,70,2,Evolucionistas,9,7,771
1,70,3,Isolados,9,6,771
1,75,0,Empiristas,9,6,873
1,75,1,Incrementalistas,9,7,671
1,75,2,Evolucionistas,9,7,878
1,75,3,Isolados,9,6,878
1,80,0,Empiristas,9,6,990
1,80,1,Incrementalistas,9,7,767
1,80,2,Evolucionistas,9,7,995
1,80,3,Isolados,9,6,994
1,85,0,Empiristas,9,7,1119
1,85,1,Incrementalistas,9,7,897
1,85,2,Evolucionistas,9,7,1125
1,85,3,Isolados,9,7,1123
1,90,0,Empiristas,9,7,1260
1,90,1,Incrementalistas,9,7,1040
1,90,2,Evolucionistas,9,7,1267
1,90,3,Isolados,9,7,1266
1,95,0,Empiristas,9,7,1418
1,95,1,Incrementalistas,9,7,1197
1,95,2,Evolucionistas,9,7,1424
1,95,3,Isolados,9,7,1423
1,100,0,Empiristas,9,7,1591
1,100,1,Incrementalistas,9,7,1371
1,100,2,Evolucionistas,9,7,1598
1,100,3,Isolados,9,7,1597
1,105,0,Empiristas,9,7,1783
1,105,1,Incrementalistas,9,7,1563
1,105,2,Evolucionistas,9,7,1789
1,105,3,Isolados,9,7,1789
1,110,0,Empiristas,9,7,1994
1,110,1,Incrementalistas,9,7,1776
1,110,2,Evolucionistas,9,7,2002
1,110,3,Isolados,9,7,2000
1,115,0,Empiristas,9,7,2227
1,115,1,Incrementalistas,9,7,2011
1,115,2,Evolucionistas,9,7,2237
1,115,3,Isolados,9,7,2234
1,120,0,Empiristas,9,7,2487
1,120,1,Incrementalistas,9,5,2244
1,120,2,Evolucionistas,9,7,2496
1,120,3,Isolados,9,7,2493
1,125,0,Empiristas,9,7,2774
1,125,1,Incrementalistas,9,6,2386
1,125,2,Evolucionistas,9,7,2781
1,125,3,Isolados,9,7,2778
1,130,0,Empiristas,9,7,3089
1,130,1,Incrementalistas,9,6,2545
1,130,2,Evolucionistas,9,7,3096
1,130,3,Isolados,9,7,3095
1,135,0,Empiristas,9,7,3437
1,135,1,Incrementalistas,9,6,2719
1,135,2,Evolucionistas,9,7,3445
1,135,3,Isolados,9,7,3444
1,140,0,Empiristas,9,7,3822
1,140,1,Incrementalistas,9,7,2910
1,140,2,Evolucionistas,9,7,3830
1,140,3,Isolados,9,7,3830
1,145,0,Empiristas,9,7,4246
1,145,1,Incrementalistas,9,7,3209
1,145,2,Evolucionistas,9,7,4254
1,145,3,Isolados,9,7,4254
1,150,0,Empiristas,9,7,4716
1,150,1,Incrementalistas,9,7,3679
1,150,2,Evolucionistas,9,7,4723
1,150,3,Isolados,9,7,4723
1,155,0,Empiristas,9,7,5233
1,155,1,Incrementalistas,9,7,4197
1,155,2,Evolucionistas,9,7,5239
1,155,3,Isolados,9,7,5240
1,160,0,Empiristas,9,7,5804
1,160,1,Incrementalistas,9,7,4769
1,160,2,Evolucionistas,9,7,5810
1,160,3,Isolados,9,7,5813
1,165,0,Empiristas,9,7,6436
1,165,1,Incrementalistas,9,7,5401
1,165,2,Evolucionistas,9,7,6441
1,165,3,Isolados,9,7,6443
1,170,0,Empiristas,9,7,7132
1,170,1,Incrementalistas,9,7,6098
1,170,2,Evolucionistas,9,7,7137
1,170,3,Isolados,9,7,7137
1,175,0,Empiristas,9,7,7902
1,175,1,Incrementalistas,9,7,6867
1,175,2,Evolucionistas,9,7,7906
1,175,3,Isolados,9,7,7905
1,180,0,Empiristas,9,7,8750
1,180,1,Incrementalistas,9,7,7716
1,180,2,Evolucionistas,9,7,8755
1,180,3,Isolados,9,7,8754
1,185,0,Empiristas,9,7,9688
1,185,1,Incrementalistas,9,7,8653
1,185,2,Evolucionistas,9,7,9693
1,185,3,Isolados,9,7,9691
1,190,0,Empiristas,9,7,10723
1,190,1,Incrementalistas,9,7,9688
1,190,2,Evolucionistas,9,7,10728
1,190,3,Isolados,9,7,10726
1,195,0,Empiristas,9,7,11865
1,195,1,Incrementalistas,9,7,10830
1,195,2,Evolucionistas,9,7,11870
1,195,3,Isolados,9,7,11869
1,200,0,Empiristas,9,7,13127
1,200,1,Incrementalistas,9,7,12090
1,200,2,Evolucionistas,9,7,13131
1,200,3,Isolados,9,7,13130
1,205,0,Empiristas,9,7,14521
1,205,1,Incrementalistas,9,7,13483
1,205,2,Evolucionistas,9,7,14525
1,205,3,Isolados,9,7,14522
1,210,0,Empiristas,9,7,16059
1,210,1,Incrementalistas,9,7,15022
1,210,2,Evolucionistas,9,7,15439
1,210,3,Isolados,9,7,16059
1,215,0,Empiristas,9,7,17757
1,215,1,Incrementalistas,9,7,16719
1,215,2,Evolucionistas,9,7,16287
1,215,3,Isolados,9,7,17756
1,220,0,Empiristas,9,7,19632
1,220,1,Incrementalistas,9,7,18592
1,220,2,Evolucionistas,9,7,17226
1,220,3,Isolados,9,7,19630
1,225,0,Empiristas,9,7,21702
1,225,1,Incrementalistas,9,7,20661
1,225,2,Evolucionistas,9,7,18262
1,225,3,Isolados,9,7,21701
1,230,0,Empiristas,9,7,23990
1,230,1,Incrementalistas,9,7,22947
1,230,2,Evolucionistas,9,7,19405
1,230,3,Isolados,9,7,23986
1,235,0,Empiristas,9,7,26470
1,235,1,Incrementalistas,9,7,25426
1,235,2,Evolucionistas,9,7,21884
1,235,3,Isolados,9,7,26465
1,240,0,Empiristas,9,7,28970
1,240,1,Incrementalistas,9,7,27926
1,240,2,Evolucionistas,9,7,24384
1,240,3,Isolados,9,7,28965
1,245,0,Empiristas,9,7,31470
1,245,1,Incrementalistas,9,7,30426
1,245,2,Evolucionistas,9,7,26884
1,245,3,Isolados,9,7,31465
1,250,0,Empiristas,9,7,33970
1,250,1,Incrementalistas,9,7,32926
1,250,2,Evolucionistas,9,7,29384
1,250,3,Isolados,9,7,33965
1,255,0,Empiristas,9,7,36470
1,255,1,Incrementalistas,9,7,35426
1,255,2,Evolucionistas,9,7,31884
1,255,3,Isolados,9,7,36465
1,260,0,Empiristas,9,7,38970
1,260,1,Incrementalistas,9,7,37926
1,260,2,Evolucionistas,9,7,34384
1,260,3,Isolados,9,7,38965
1,265,0,Empiristas,9,7,41470
1,265,1,Incrementalistas,9,7,40426
1,265,2,Evolucionistas,9,7,36884
1,265,3,Isolados,9,7,41465
1,270,0,Empiristas,9,7,43970
1,270,1,Incrementalistas,9,7,42926
1,270,2,Evolucionistas,9,7,39384
1,270,3,Isolados,9,7,43965
1,275,0,Empiristas,9,7,46470
1,275,1,Incrementalistas,9,7,45426
1,275,2,Evolucionistas,9,7,41884
1,275,3,Isolados,9,7,46465
1,280,0,Empiristas,9,7,48970
1,280,1,Incrementalistas,9,7,47926
1,280,2,Evolucionistas,9,7,44384
1,280,3,Isolados,9,7,48965
1,285,0,Empiristas,9,7,51470
1,285,1,Incrementalistas,9,7,50426
1,285,2,Evolucionistas,9,7,46884
1,285,3,Isolados,9,7,51465
1,290,0,Empiristas,9,8,53970
1,290,1,Incrementalistas,9,7,52926
1,290,2,Evolucionistas,9,7,49384
1,290,3,Isolados,9,7,53965
1,295,0,Empiristas,9,8,56470
1,295,1,Incrementalistas,9,7,55426
1,295,2,Evolucionistas,9,7,51884
1,295,3,Isolados,9,7,56465
1,300,0,Empiristas,9,8,58970
1,300,1,Incrementalistas,9,8,57926
1,300,2,Evolucionistas,9,8,54384
1,300,3,Isolados,9,7,58965
2,0,0,Empiristas,-0.166947,1,5
2,0,1,Incrementalistas,-0.166947,1,5
2,0,2,Evolucionistas,nan,0,5
2,0,3,Isolados,nan,0,5
2,5,0,Empiristas,-0.0722663,1,31
2,5,1,Incrementalistas,-0.0458592,1,32
2,5,2,Evolucionistas,-0.0458592,1,34
2,5,3,Isolados,-0.0539619,1,31
2,10,0,Empiristas,6,2,60
2,10,1,Incrementalistas,6,2,62
2,10,2,Evolucionistas,-4.34294e-07,1,63
2,10,3,Isolados,-0.0539619,1,61
2,15,0,Empiristas,6,2,91
2,15,1,Incrementalistas,6,2,93
2,15,2,Evolucionistas,0.169195,1,96
2,15,3,Isolados,-0.0539619,1,94
2,20,0,Empiristas,8.54062,3,128
2,20,1,Incrementalistas,6,2,129
2,20,2,Evolucionistas,6,2,132
2,20,3,Isolados,-0.0539619,1,131
2,25,0,Empiristas,8.54062,4,167
2,25,1,Incrementalistas,8.54062,5,169
2,25,2,Evolucionistas,8.54062,3,170
2,25,3,Isolados,-4.34294e-07,1,171
2,30,0,Empiristas,8.54062,4,210
2,30,1,Incrementalistas,8.92359,5,213
2,30,2,Evolucionistas,8.92359,4,214
2,30,3,Isolados,0.0579346,1,215
2,35,0,Empiristas,9,5,258
2,35,1,Incrementalistas,8.92359,5,262
2,35,2,Evolucionistas,8.92359,4,262
2,35,3,Isolados,0.0579346,1,264
2,40,0,Empiristas,9,5,312
2,40,1,Incrementalistas,9,5,316
2,40,2,Evolucionistas,9,5,314
2,40,3,Isolados,0.0631637,1,316
2,45,0,Empiristas,9,5,369
2,45,1,Incrementalistas,9,5,374
2,45,2,Evolucionistas,9,5,372
2,45,3,Isolados,0.0631637,1,375
2,50,0,Empiristas,9,5,434
2,50,1,Incrementalistas,9,5,438
2,50,2,Evolucionistas,9,4,430
2,50,3,Isolados,0.197165,1,440
2,55,0,Empiristas,9,5,503
2,55,1,Incrementalistas,9,5,507
2,55,2,Evolucionistas,9,5,467
2,55,3,Isolados,0.314381,1,513
2,60,0,Empiristas,9,5,582
2,60,1,Incrementalistas,9,5,586
2,60,2,Evolucionistas,9,5,506
2,60,3,Isolados,6.77308,3,593
2,65,0,Empiristas,9,5,670
2,65,1,Incrementalistas,9,5,672
2,65,2,Evolucionistas,9,5,551
2,65,3,Isolados,8.02105,5,681
2,70,0,Empiristas,9,5,767
2,70,1,Incrementalistas,9,5,767
2,70,2,Evolucionistas,9,5,600
2,70,3,Isolados,9,5,777
2,75,0,Empiristas,9,5,872
2,75,1,Incrementalistas,9,5,873
2,75,2,Evolucionistas,9,5,675
2,75,3,Isolados,9,5,883
2,80,0,Empiristas,9,5,990
2,80,1,Incrementalistas,9,6,991
2,80,2,Evolucionistas,9,5,792
2,80,3,Isolados,9,5,1001
2,85,0,Empiristas,9,5,1121
2,85,1,Incrementalistas,9,7,1120
2,85,2,Evolucionistas,9,5,922
2,85,3,Isolados,9,5,1129
2,90,0,Empiristas,9,5,1264
2,90,1,Incrementalistas,9,7,1264
2,90,2,Evolucionistas,9,5,1035
2,90,3,Isolados,9,5,1273
2,95,0,Empiristas,9,6,1422
2,95,1,Incrementalistas,9,7,1422
2,95,2,Evolucionistas,9,6,1115
2,95,3,Isolados,9,5,1431
2,100,0,Empiristas,9,7,1596
2,100,1,Incrementalistas,9,7,1597
2,100,2,Evolucionistas,9,6,1203
2,100,3,Isolados,9,5,1606
2,105,0,Empiristas,9,7,1789
2,105,1,Incrementalistas,9,7,1789
2,105,2,Evolucionistas,9,7,1297
2,105,3,Isolados,9,5,1797
2,110,0,Empiristas,9,7,1999
2,110,1,Incrementalistas,9,7,2001
2,110,2,Evolucionistas,9,8,1404
2,110,3,Isolados,9,5,2011
2,115,0,Empiristas,9,8,2233
2,115,1,Incrementalistas,9,7,2234
2,115,2,Evolucionistas,9,8,1594
2,115,3,Isolados,9,5,2246
2,120,0,Empiristas,9,8,2493
2,120,1,Incrementalistas,9,7,2492
2,120,2,Evolucionistas,9,8,1851
2,120,3,Isolados,9,5,2506
2,125,0,Empiristas,9,8,2778
2,125,1,Incrementalistas,9,7,2780
2,125,2,Evolucionistas,9,8,2137
2,125,3,Isolados,9,5,2791
2,130,0,Empiristas,9,8,3093
2,130,1,Incrementalistas,9,7,3095
2,130,2,Evolucionistas,9,8,2452
2,130,3,Isolados,9,5,3108
2,135,0,Empiristas,9,8,3442
2,135,1,Incrementalistas,9,8,3442
2,135,2,Evolucionistas,9,8,2800
2,135,3,Isolados,9,5,3456
2,140,0,Empiristas,9,8,3826
2,140,1,Incrementalistas,9,8,3827
2,140,2,Evolucionistas,9,8,3185
2,140,3,Isolados,9,5,3841
2,145,0,Empiristas,9,8,4251
2,145,1,Incrementalistas,9,8,4252
2,145,2,Evolucionistas,9,8,3611
2,145,3,Isolados,9,5,4266
2,150,0,Empiristas,9,8,4720
2,150,1,Incrementalistas,9,8,4720
2,150,2,Evolucionistas,9,8,4079
2,150,3,Isolados,9,5,4735
2,155,0,Empiristas,9,8,5235
2,155,1,Incrementalistas,9,8,5236
2,155,2,Evolucionistas,9,8,4597
2,155,3,Isolados,9,5,5253
2,160,0,Empiristas,9,8,5807
2,160,1,Incrementalistas,9,8,5807
2,160,2,Evolucionistas,9,8,5170
2,160,3,Isolados,9,5,5824
2,165,0,Empiristas,9,8,6438
2,165,1,Incrementalistas,9,8,6437
2,165,2,Evolucionistas,9,8,5801
2,165,3,Isolados,9,5,6454
2,170,0,Empiristas,9,8,7135
2,170,1,Incrementalistas,9,8,7134
2,170,2,Evolucionistas,9,8,6498
2,170,3,Isolados,9,5,7151
2,175,0,Empiristas,9,8,7905
2,175,1,Incrementalistas,9,8,7903
2,175,2,Evolucionistas,9,8,7268
2,175,3,Isolados,9,6,7921
2,180,0,Empiristas,9,8,8755
2,180,1,Incrementalistas,9,8,8752
2,180,2,Evolucionistas,9,8,8117
2,180,3,Isolados,9,7,8771
2,185,0,Empiristas,9,8,9693
2,185,1,Incrementalistas,9,8,9690
2,185,2,Evolucionistas,9,8,9054
2,185,3,Isolados,9,7,9708
2,190,0,Empiristas,9,8,10729
2,190,1,Incrementalistas,9,8,10725
2,190,2,Evolucionistas,9,8,10088
2,190,3,Isolados,9,7,10743
2,195,0,Empiristas,9,8,11873
2,195,1,Incrementalistas,9,8,11866
2,195,2,Evolucionistas,9,8,11231
2,195,3,Isolados,9,7,11886
2,200,0,Empiristas,9,8,13137
2,200,1,Incrementalistas,9,8,13128
2,200,2,Evolucionistas,9,8,12493
2,200,3,Isolados,9,7,13148
2,205,0,Empiristas,9,8,14530
2,205,1,Incrementalistas,9,8,14519
2,205,2,Evolucionistas,9,8,13886
2,205,3,Isolados,9,7,14541
