rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
1,205,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
1,216,1,Carbono/amonia,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
1,280,3,Carbono/metano,"dispersiva",-0.405009,0,0
2,0,1,Carbono/amonia,"dispersiva",-0.166947,1,0
2,0,3,Carbono/metano,"dispersiva",-0.188342,0,0
2,0,4,Silicio/agua,"dispersiva",-0.403003,0,0
2,0,5,Silicio/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
2,0,5,Silicio/acido sulfurico,"dispersiva",-0.23434,0,0
2,0,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
2,1,0,Carbono/agua,"dispersiva",-0.251958,0,0
2,1,2,Carbono/acido sulfurico,"dispersiva",-0.510018,0,0
2,2,5,Silicio/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,1,0
2,2,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.61438,1,0
2,11,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6.1309,0,0
2,12,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.32724,0,0
2,22,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,1,0
2,25,4,Silicio/agua,"banda plana isolada [interferencia], 3 sitios",7.44943,0,0
2,29,3,Carbono/metano,"dispersiva",-0.398308,0,0
2,34,0,Carbono/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
2,34,1,Carbono/amonia,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
2,34,1,Carbono/amonia,"banda plana isolada [interferencia], 4 sitios",6.77646,1,0
2,36,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,42,0,Carbono/agua,"banda plana isolada [interferencia], 4 sitios",6.29088,0,0
2,45,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",7.08911,0,0
2,64,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.17979,0,0
2,66,4,Silicio/agua,"dispersiva",-0.0913949,0,0
2,66,5,Silicio/acido sulfurico,"dispersiva",-0.193557,0,0
2,68,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
2,70,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,80,0,Carbono/agua,"banda plana isolada [interferencia], 3 sitios",7.09496,0,0
2,82,1,Carbono/amonia,"banda plana isolada [interferencia], 3 sitios",7.34773,0,0
2,85,0,Carbono/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,89,2,Carbono/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",8.54062,0,0
2,90,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,1,0
2,93,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.23729,0,0
2,96,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,96,0,Carbono/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",8.4,0,0
2,102,4,Silicio/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,105,4,Silicio/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,110,4,Silicio/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",6.46029,0,0
2,121,4,Silicio/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
2,127,4,Silicio/agua,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,0
2,131,4,Silicio/agua,"banda plana isolada [interferencia], 4 sitios",6.44137,0,0
2,150,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.52376,0,0
2,154,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,155,3,Carbono/metano,"banda plana isolada [interferencia], 3 sitios",7.48328,0,0
2,156,1,Carbono/amonia,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,158,3,Carbono/metano,"banda plana isolada [desbalanco de subredes], 3 sitios",8.4,0,0
2,161,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,190,5,Silicio/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,0
2,197,1,Carbono/amonia,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
2,197,4,Silicio/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
2,197,4,Silicio/agua,"banda plana isolada [interferencia], 3 sitios",6.5369,0,0
2,213,1,Carbono/amonia,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
2,217,1,Carbono/amonia,"dispersiva",0.101135,0,0
2,227,4,Silicio/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
2,229,1,Carbono/amonia,"banda plana isolada [desbalanco de subredes], 3 sitios",8.32171,0,0
