rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,85,1,Carbono/amonia,8.32259,3,829
1,85,2,Carbono/acido sulfurico,9,5,1536
1,85,3,Carbono/metano,0.264949,1,527
1,85,4,Silicio/agua,7.84372,3,1247
1,85,5,Silicio/acido sulfurico,8.4,3,1687
1,90,0,Carbono/agua,9,3,1353
1,90,1,Carbono/amonia,8.32259,3,934
1,90,2,Carbono/acido sulfurico,9,5,1732
1,90,3,Carbono/metano,0.282947,1,594
1,90,4,Silicio/agua,7.84372,3,1407
1,90,5,Silicio/acido sulfurico,8.4,4,1902
1,95,0,Carbono/agua,9,3,1521
1,95,1,Carbono/amonia,9,3,1052
1,95,2,Carbono/acido sulfurico,9,5,1948
1,95,3,Carbono/metano,0.86475,1,669
1,95,4,Silicio/agua,8.82519,3,1583
1,95,5,Silicio/acido sulfurico,8.4,4,2139
1,100,0,Carbono/agua,9,3,1707
1,100,1,Carbono/amonia,9,3,1180
1,100,2,Carbono/acido sulfurico,9,5,2185
1,100,3,Carbono/metano,0.86475,1,751
1,100,4,Silicio/agua,8.82519,3,1777
1,100,5,Silicio/acido sulfurico,8.67385,6,2402
1,105,0,Carbono/agua,9,3,1912
1,105,1,Carbono/amonia,9,3,1323
1,105,2,Carbono/acido sulfurico,9,5,2448
1,105,3,Carbono/metano,0.86475,1,843
1,105,4,Silicio/agua,9,3,1992
1,105,5,Silicio/acido sulfurico,9,7,2692
1,110,0,Carbono/agua,9,3,2139
1,110,1,Carbono/amonia,9,3,1480
1,110,2,Carbono/acido sulfurico,9,5,2738
1,110,3,Carbono/metano,0.86475,1,944
1,110,4,Silicio/agua,9,3,2228
1,110,5,Silicio/acido sulfurico,9,7,3011
1,115,0,Carbono/agua,9,3,2391
1,115,1,Carbono/amonia,9,3,1654
1,115,2,Carbono/acido sulfurico,9,5,3060
1,115,3,Carbono/metano,0.86475,1,1056
1,115,4,Silicio/agua,9,3,2488
1,115,5,Silicio/acido sulfurico,9,7,3364
1,120,0,Carbono/agua,9,3,2669
1,120,1,Carbono/amonia,9,4,1844
1,120,2,Carbono/acido sulfurico,9,5,3416
1,120,3,Carbono/metano,0.86475,1,1179
1,120,4,Silicio/agua,9,3,2776
1,120,5,Silicio/acido sulfurico,9,7,3755
1,125,0,Carbono/agua,9,3,2974
1,125,1,Carbono/amonia,9,4,2055
1,125,2,Carbono/acido sulfurico,9,5,3808
1,125,3,Carbono/metano,0.86475,1,1315
1,125,4,Silicio/agua,9,3,3094
1,125,5,Silicio/acido sulfurico,9,7,4185
1,130,0,Carbono/agua,9,3,3311
1,130,1,Carbono/amonia,9,4,2290
1,130,2,Carbono/acido sulfurico,9,5,4240
1,130,3,Carbono/metano,0.86475,1,1466
1,130,4,Silicio/agua,9,3,3445
1,130,5,Silicio/acido sulfurico,9,7,4659
1,135,0,Carbono/agua,9,3,3684
1,135,1,Carbono/amonia,9,4,2548
1,135,2,Carbono/acido sulfurico,9,5,4716
1,135,3,Carbono/metano,0.86475,1,1632
1,135,4,Silicio/agua,9,3,3833
1,135,5,Silicio/acido sulfurico,9,3,5184
1,140,0,Carbono/agua,9,3,4096
1,140,1,Carbono/amonia,9,4,2833
1,140,2,Carbono/acido sulfurico,9,5,5243
1,140,3,Carbono/metano,0.86475,1,1814
1,140,4,Silicio/agua,9,3,4261
1,140,5,Silicio/acido sulfurico,9,6,5474
1,145,0,Carbono/agua,9,3,4552
1,145,1,Carbono/amonia,9,4,3146
1,145,2,Carbono/acido sulfurico,9,5,5827
1,145,3,Carbono/metano,0.86475,1,2017
1,145,4,Silicio/agua,9,3,4734
1,145,5,Silicio/acido sulfurico,9,6,5793
1,150,0,Carbono/agua,9,3,5055
1,150,1,Carbono/amonia,9,4,3493
1,150,2,Carbono/acido sulfurico,9,5,6470
1,150,3,Carbono/metano,0.86475,1,2240
1,150,4,Silicio/agua,9,5,5256
1,150,5,Silicio/acido sulfurico,9,6,6146
1,155,0,Carbono/agua,9,5,5610
1,155,1,Carbono/amonia,9,4,3875
1,155,2,Carbono/acido sulfurico,9,5,7181
1,155,3,Carbono/metano,0.86475,1,2486
1,155,4,Silicio/agua,9,5,5832
1,155,5,Silicio/acido sulfurico,9,6,6536
1,160,0,Carbono/agua,9,6,6223
1,160,1,Carbono/amonia,9,3,4126
1,160,2,Carbono/acido sulfurico,9,5,7966
1,160,3,Carbono/metano,0.86475,1,2757
1,160,4,Silicio/agua,9,6,6470
1,160,5,Silicio/acido sulfurico,9,6,7055
1,165,0,Carbono/agua,9,7,6898
1,165,1,Carbono/amonia,9,3,4360
1,165,2,Carbono/acido sulfurico,9,5,8831
1,165,3,Carbono/metano,0.86475,1,3057
1,165,4,Silicio/agua,9,7,7173
1,165,5,Silicio/acido sulfurico,9,6,8003
1,170,0,Carbono/agua,9,7,7644
1,170,1,Carbono/amonia,9,3,4619
1,170,2,Carbono/acido sulfurico,9,5,9788
1,170,3,Carbono/metano,8.4,5,3388
1,170,4,Silicio/agua,9,7,7949
1,170,5,Silicio/acido sulfurico,9,6,9051
1,175,0,Carbono/agua,9,7,8470
1,175,1,Carbono/amonia,9,3,4896
1,175,2,Carbono/acido sulfurico,9,5,10815
1,175,3,Carbono/metano,9,5,3744
1,175,4,Silicio/agua,9,7,8804
1,175,5,Silicio/acido sulfurico,9,7,10177
1,180,0,Carbono/agua,9,7,9380
1,180,1,Carbono/amonia,9,3,5174
1,180,2,Carbono/acido sulfurico,9,5,11845
1,180,3,Carbono/metano,9,5,4102
1,180,4,Silicio/agua,9,7,9749
1,180,5,Silicio/acido sulfurico,9,7,11306
1,185,0,Carbono/agua,9,9,10385
1,185,1,Carbono/amonia,9,5,5729
